sent-id,phrase,num_statements,statement_spans,tree,is_sent,big_np_count,big_pp_count
12160,Auf der Haut ist eine Schleim-schicht.,1,,(S (PP (APPR Auf) (ART der) (NN Haut)) (VAFIN ist) (NP (ART eine) (NN Schleim-schicht))) ($. .),1,0,0
12161,Die Schleimschicht schützt den Clown-fisch vor den Tentaklen.,2,"[[1, 2, 4], [5, 7]]",(S (NP (ART Die) (NN Schleimschicht)) (VVFIN schützt) (NP (ART den) (NN Clown-fisch)) (PP (APPR vor) (ART den) (NN Tentaklen))) ($. .),1,0,0
12162,Manche Fische fressen Anemonen.,1,,(S (NP (PIAT Manche) (NN Fische)) (VVFIN fressen) (NN Anemonen)) ($. .),1,0,0
12163,Zum Beispiel der Falter-fische.,0,,(NP (PP (APPRART Zum) (NN Beispiel)) (ART der) (NN Falter-fische)) ($. .),0,1,0
12165,Der Clown-fisch beschützt dann die Anemone.,1,,(S (NP (ART Der) (NN Clown-fisch)) (VVFIN beschützt) (ADV dann) (NP (ART die) (NN Anemone))) ($. .),1,0,0
12166,Der Clown-fisch verjagt die anderen Fische.,1,,(S (NP (ART Der) (NN Clown-fisch)) (VVFIN verjagt) (NP (ART die) (ADJA anderen) (NN Fische))) ($. .),1,1,0
12167,Clown-fische legen Eier.,1,,(S (NN Clown-fische) (VVFIN legen) (NN Eier)) ($. .),1,0,0
12168,Das Weibchen legt ungefähr 500 Eier ab.,1,,(S (NP (ART Das) (NN Weibchen)) (VVFIN legt) (NP (AP (ADJD ungefähr) (CARD 500)) (NN Eier)) (PTKVZ ab)) ($. .),1,1,0
12169,Meistens am Fuß von der Anemone.,0,,(S (PP (ADV Meistens) (PP (APPRART am) (NN Fuß))) (PP (APPR von) (ART der) (NN Anemone))) ($. .),0,0,0
12170,Dann kümmert sich das Männchen um die Eier.,1,,(S (ADV Dann) (VVFIN kümmert) (PRF sich) (NP (ART das) (NN Männchen)) (PP (APPR um) (ART die) (NN Eier))) ($. .),1,0,0
12171,Aus den Eiern schlüpfen dann Jung-fische.,1,,(S (PP (APPR Aus) (ART den) (NN Eiern)) (VVFIN schlüpfen) (ADV dann) (NN Jung-fische)) ($. .),1,0,0
12172,Die Jung-fische sind alle Männchen.,1,,(S (NP (ART Die) (NN Jung-fische)) (VAFIN sind) (NP (PIAT alle) (NN Männchen))) ($. .),1,0,0
12173,Manche werden später Weibchen.,1,,(S (PIS Manche) (VAFIN werden) (ADJD später) (NN Weibchen)) ($. .),1,0,0
12174,Anemonen-fische leben meistens als Paar in einer Anemone.,2,"[[3, 4], [5, 7]]",(S (NN Anemonen-fische) (VVFIN leben) (ADV meistens) (PP (APPR als) (NN Paar)) (PP (APPR in) (ART einer) (NN Anemone))) ($. .),1,0,0
12175,Oder in einem Harem.,0,,(S (KON Oder) (PP (APPR in) (ART einem) (NN Harem))) ($. .),0,0,0
12176,Das heißt: \newline Mehrere männliche Fische leben mit einem Weibchen zusammen.,2,"[[7, 8, 9], [10]]",(S (PDS Das) (VVFIN heißt)) ($. :) (NE \newline),1,0,0
12177,"Stirbt das Weibchen, \newline wird ein Männchen aus der Gruppe zum Weibchen.",3,"[[0, 2], [4, 6, 10, 11], [6, 7, 9]]","(S (VVFIN Stirbt) (NP (ART das) (NN Weibchen))) ($, ,) (S (ADV \newline) (VAFIN wird) (NP (ART ein) (NN Männchen) (PP (APPR aus) (ART der) (NN Gruppe))) (PP (APPRART zum) (NN Weibchen))) ($. .)",1,1,0
12178,Der Echte Clown-fisch lebt im Meer.,1,,(S (NP (ART Der) (ADJA Echte) (NN Clown-fisch)) (VVFIN lebt) (PP (APPRART im) (NN Meer))) ($. .),1,1,0
12179,Zum Beispiel im Great Barrier Reef.,0,,(PP (PP (APPRART Zum) (NN Beispiel)) (APPRART im) (PN (NE Great) (NE Barrier) (NE Reef))) ($. .),0,0,1
12180,Der Echte Clown-fisch hat eine leuchtende orange Farbe.,2,"[[5], [6]]",(S (NP (ART Der) (ADJA Echte) (NN Clown-fisch)) (VAFIN hat) (NP (ART eine) (ADJA leuchtende) (ADJA orange) (NN Farbe))) ($. .),1,2,0
12181,Auf dem Orange sind 3 weiße Streifen.,1,,(S (PP (APPR Auf) (ART dem) (NN Orange)) (VAFIN sind) (NP (CARD 3) (ADJA weiße) (NN Streifen))) ($. .),1,1,0
12182,Die Streifen haben einen schwarzen Rand.,1,,(S (NP (ART Die) (NN Streifen)) (VAFIN haben) (NP (ART einen) (ADJA schwarzen) (NN Rand))) ($. .),1,1,0
12183,Der Eco-Marathon ist ein Auto-Rennen.,1,,(S (NP (ART Der) (NN Eco-Marathon)) (VAFIN ist) (NP (ART ein) (NN Auto-Rennen))) ($. .),1,0,0
12184,Das Auto das am wenigsten Energie (zum Beispiel Benzin) verbraucht gewinnt.,3,"[[2, 3, 4, 5, 9], [6, 7, 8], [10]]",(NP (ART Das) (NN Auto)) (ART das) (AA (PTKA am) (PIAT wenigsten)) (NN Energie) ($LRB -LRB-) (NP (NP (PP (APPRART zum) (NN Beispiel)) (NN Benzin))) ($LRB -RRB-) (S (VP (VVFIN verbraucht)) (VVFIN gewinnt)) ($. .),1,2,0
12185,Edgar Allan Poe kommt am 19. Januar 1809 auf die Welt.,1,,(S (PN (NE Edgar) (NE Allan) (NE Poe)) (VVFIN kommt) (PP (APPRART am) (ADJA 19.) (NN Januar) (CARD 1809)) (PP (APPR auf) (ART die) (NN Welt))) ($. .),1,0,1
12186,"In Boston, Massachusetts, USA. \newline Er stirbt am 7. Oktober 1849. \newline In Baltimore, Maryland, USA. \newline  \newline Poe hat großen Einfluss auf spätere Schrift-steller.",0,,"(APPR In) (NE Boston) ($, ,) (NE Massachusetts) ($, ,) (PP (NE USA)) ($. .)",0,0,0
12187,Edgar Allan Poe schreibt vor allem: • Kurz-geschichten,1,,(S (PN (NE Edgar) (NE Allan) (NE Poe)) (VVFIN schreibt) (PP (APPR vor) (PIS allem))) ($. :) (XY •) (NN Kurz-geschichten),1,0,0
12188,Edgar Allan Poe schreibt vor allem: • Kriminal-geschichten,1,,(S (PN (NE Edgar) (NE Allan) (NE Poe)) (VVFIN schreibt) (PP (APPR vor) (PIS allem))) ($. :) (XY •) (NP (NN Kriminal-geschichten)),1,0,0
12189,Edgar Allan Poe schreibt vor allem: • Horror und Schauer-geschichten,2,"[[7], [9]]",(S (PN (NE Edgar) (NE Allan) (NE Poe)) (VVFIN schreibt) (PP (APPR vor) (PIS allem))) ($. :) ($LRB •) (CNP (NN Horror) (KON und) (NN Schauer-geschichten)),1,0,0
12190,Die Geschichten von Poe beeinflussen Jules Verne.,1,,(S (NP (ART Die) (NN Geschichten) (PP (APPR von) (NE Poe))) (VVFIN beeinflussen) (PN (NE Jules) (NE Verne))) ($. .),1,1,0
12191,Verne ist einer der ersten Science-Fiction Schrift-steller.,2,"[[2, 3, 4, 5], [0, 1]]",(S (NE Verne) (VAFIN ist) (NP (PIS einer) (NP (ART der) (ADJA ersten) (NN Science-Fiction) (NN Schrift-steller)))) ($. .),1,2,0
12192,Poe hat auch großen Einfluss auf Charles Baudelaire.,1,,(S (NE Poe) (VAFIN hat) (ADV auch) (ADJA großen) (NN Einfluss) (PP (APPR auf) (PN (NE Charles) (NE Baudelaire)))) ($. .),1,0,0
12193,Baudelaire gebraucht Poesie von Poe in Vorträgen.,2,"[[0, 1, 5, 6], [3, 4]]",(S (NE Baudelaire) (VVFIN gebraucht) (NP (NN Poesie) (PP (APPR von) (NE Poe))) (PP (APPR in) (NN Vorträgen))),1,1,0
12194,Und erschafft damit die Grundlage vom: \newline Symbolismus \newline Moderne Dichtung,0,,(S (KON Und) (VVFIN erschafft) (PROAV damit) (NP (ART die) (NN Grundlage) (APPRART vom))) ($. :),1,1,0
12195,Edgar Allan Poe war ein Schrift-steller.,1,,(S (PN (NE Edgar) (NE Allan) (NE Poe)) (VAFIN war) (NP (ART ein) (NN Schrift-steller))) ($. .),1,0,0
12196,Er hat Horror-geschichten geschrieben.,1,,(S (PPER Er) (VAFIN hat) (VP (NN Horror-geschichten) (VVPP geschrieben))) ($. .),1,0,0
12198,"Edward Snowden  wurde am 21. Juni 1983 in Elizabeth City, USA geboren.",3,"[[4, 5, 6, 7], [8, 9, 10], [8, 11]]","(S (PN (NE Edward) (NE Snowden)) (VAFIN  ) (VAFIN wurde) (PP (APPRART am) (ADJA 21.) (NN Juni) (CARD 1983)) (APPR in) (PN (NE Elizabeth) (NE City))) ($, ,) (VP (PP (NE USA)) (VVPP geboren)) ($. .)",1,0,1
12199,Edward Snowden hat eine ältere Schwester.,2,"[[0, 1, 2], [4]]",(S (PN (NE Edward) (NE Snowden)) (VAFIN hat) (NP (ART eine) (ADJA ältere) (NN Schwester))) ($. .),1,1,0
12200,Er hat am Anne Arundel Community College in Maryland Informatik studiert.,3,"[[2, 3, 4, 5, 6], [7, 8], [9]]",(S (PPER Er) (VAFIN hat) (VP (PP (APPRART am) (PN (NE Anne) (NE Arundel) (NE Community) (NE College)) (PP (APPR in) (NE Maryland))) (NN Informatik) (VVPP studiert))) ($. .),1,0,1
12201,Er hat nicht fertig studiert.,1,,(S (PPER Er) (VAFIN hat) (VP (AP (PTKNEG nicht) (ADJD fertig)) (VVPP studiert))) ($. .),1,0,0
12202,Danach hat er als Computer Techniker für Geheimdienste gearbeitet.,2,"[[4, 5], [6, 7]]",(S (PROAV Danach) (VAFIN hat) (PPER er) (VP (PP (APPR als) (NN Computer) (NN Techniker)) (PP (APPR für) (NN Geheimdienste)) (VVPP gearbeitet))) ($. .),1,0,0
12203,Zum Beispiel in Japan auf einer amerikanischen Militärbasis.,0,,(S (PP (PP (APPRART Zum) (NN Beispiel)) (PP (APPR in) (NE Japan))) (PP (APPR auf) (ART einer) (ADJA amerikanischen) (NN Militärbasis))) ($. .),0,0,2
12204,Bei seiner Arbeit bei den Geheimdiensten hat er die Geheimdienstprogramme PRISM und Tempora gesehen.,4,"[[0, 1, 2, 6, 7, 9, 13], [2, 3, 5], [9, 10], [9, 12]]",(S (PP (APPR Bei) (PPOSAT seiner) (NN Arbeit) (PP (APPR bei) (ART den) (NN Geheimdiensten))) (VAFIN hat) (PPER er) (VP (NP (ART die) (NN Geheimdienstprogramme) (CNP (NE PRISM) (KON und) (NE Tempora))) (VVPP gesehen))) ($. .),1,1,1
12205,Edward Snowden ist der Meinung dass PRISM und Tempora nicht rechtmäßig sind.,3,"[[0, 1, 2, 4], [5, 6, 9, 10, 11], [5, 8, 9, 10, 11]]",(PN (NE Edward) (NE Snowden)) (VAFIN ist) (ART der) (NN Meinung) (NP (S (KOUS dass) (CNP (NN PRISM) (KON und) (NN Tempora)) (PTKNEG nicht) (ADJD rechtmäßig) (VAFIN sind))) ($. .),1,1,0
12206,"Das heißt, er glaubt die Geheimdienste halten sich nicht an Gesetze.",2,"[[2, 3], [5, 6, 7, 8, 9, 10]]","(S (PDS Das) (VVFIN heißt)) ($, ,) (S (PPER er) (VVFIN glaubt) (S (NP (ART die) (NN Geheimdienste)) (VVFIN halten) (PRF sich) (PTKNEG nicht) (PP (APPR an) (NN Gesetze)))) ($. .)",1,0,0
12207,Deshalb hat er der Zeitung über PRISM und Tempora erzählt.,2,"[[6], [8]]",(S (PROAV Deshalb) (VAFIN hat) (PPER er) (VP (NP (ART der) (NN Zeitung)) (PP (APPR über) (CNP (NE PRISM) (KON und) (NN Tempora))) (VVPP erzählt))) ($. .),1,0,1
12208,Er hat das einem Journalisten erzählt.,1,,(S (PPER Er) (VAFIN hat) (VP (PDS das) (NP (ART einem) (NN Journalisten)) (VVPP erzählt))) ($. .),1,0,0
12209,"Der Journalist heißt: Glenn Greenwald \newline Glenn Greenwald arbeitet für die Zeitung Guardian \newline Edward Snowden hat gesagt: \newline ""Ich möchte nicht in einer Welt leben, in der alles, was ich tue und sage, aufgezeichnet wird.",0,,(S (NP (ART Der) (NN Journalist)) (VVFIN heißt)) ($. :) (NE Glenn) (NE Greenwald) (NE \newline),1,0,0
12210,"Das ist nichts, was ich unterstützen oder wo ich leben möchte.""",3,"[[0, 1, 2], [3, 4, 5, 6], [7, 8, 9, 10]]","(S (PDS Das) (VAFIN ist) (PIS nichts)) ($, ,) (NP (CS (S (PRELS was) (PPER ich) (VVFIN unterstützen)) (KON oder) (S (PWAV wo) (PPER ich) (VP (VVINF leben)) (VMFIN möchte)))) ($. .) ($LRB "")",1,1,0
12211,Edward Snowden ist ein Computer System Administrator.,1,,(S (PN (NE Edward) (NE Snowden)) (VAFIN ist) (NP (ART ein) (NN Computer) (FM System) (FM Administrator))) ($. .),1,1,0
12212,Er hat für die Geheimdienste CIA und NSA gearbeitet.,2,"[[5], [7]]",(S (PPER Er) (VAFIN hat) (VP (PP (APPR für) (ART die) (NN Geheimdienste) (CNP (NE CIA) (KON und) (NE NSA))) (VVPP gearbeitet))) ($. .),1,0,1
12213,Er ist auch ein Whistleblower.,1,,(S (PPER Er) (VAFIN ist) (NP (ADV auch) (ART ein) (NN Whistleblower))) ($. .),1,1,0
12214,Jemand der Egalitarismus gut findet ist Egalitär.,2,"[[0, 5, 6], [1, 2, 3, 4]]",(S (S (PWS Jemand) (PRELS der) (NN Egalitarismus) (ADJD gut) (VVFIN findet)) (VAFIN ist) (NN Egalitär)) ($. .),1,0,0
12215,Ein sehr bekannter war Rousseau.,0,,(S (NP (ART Ein) (AP (ADV sehr) (ADJA bekannter))) (VAFIN war) (NE Rousseau)) ($. .),1,1,0
12216,Es ist auch eine politische Idee.,1,,(S (PPER Es) (VAFIN ist) (NP (ADV auch) (ART eine) (ADJA politische) (NN Idee))) ($. .),1,1,0
12217,Eine Idee wie Menschen zusammen-leben können.,1,,(ART Eine) (NN Idee) (S (PWAV wie) (NN Menschen) (VP (VVINF zusammen-leben)) (VMFIN können)) ($. .),1,0,0
12218,Menschen können in einer Egalitären Gesellschaft zusammen-leben.,1,,(S (NN Menschen) (VMFIN können) (VP (PP (APPR in) (ART einer) (ADJA Egalitären) (NN Gesellschaft)) (VVINF zusammen-leben))) ($. .),1,0,1
12219,Da sollen alle gleich behandelt werden.,1,,(S (ADV Da) (VMFIN sollen) (PIS alle) (VP (VP (ADJD gleich) (VVPP behandelt)) (VAINF werden))) ($. .),1,0,0
12220,Und jeder soll die gleichen Chancen haben.,1,,(S (KON Und) (PIS jeder) (VMFIN soll) (VP (NP (ART die) (ADJA gleichen) (NN Chancen)) (VAINF haben))) ($. .),1,1,0
12221,"Egalitarismus ist, wenn man an Gleichheit glaubt.",2,"[[0, 1], [2, 3, 4, 5, 6]]","(S (NN Egalitarismus) (VAFIN ist)) ($, ,) (S (KOUS wenn) (PIS man) (PP (APPR an) (NN Gleichheit)) (VVFIN glaubt)) ($. .)",1,0,0
12222,"Zum Beispiel, dass jeder Mensch die gleichen Chancen hat.",1,,"(PP (APPRART Zum) (NN Beispiel)) ($, ,) (S (KOUS dass) (NP (PIAT jeder) (NN Mensch)) (NP (ART die) (ADJA gleichen) (NN Chancen)) (VAFIN hat)) ($. .)",1,1,0
12223,Und alle Menschen gleich behandelt werden.,1,,(S (KON Und) (NP (PIAT alle) (NN Menschen)) (VP (ADJD gleich) (VVPP behandelt)) (VAFIN werden)) ($. .),1,0,0
12224,Der Mann der das Flugzeug entführt hat heißt: Saif a-Din Mustafa.,2,"[[1, 7, 8, 9, 10], [2, 4, 5, 6]]",(S (ART Der) (NN Mann) (S (S (PRELS der) (VP (NP (ART das) (NN Flugzeug)) (VVPP entführt)) (VAFIN hat)) (VVFIN heißt))) ($. :) (NP (PN (NE Saif) (NE a-Din) (NE Mustafa))) ($. .),1,1,0
12225,Er kommt aus dem Land Ägypten.,1,,(S (PPER Er) (VVFIN kommt) (PP (APPR aus) (ART dem) (NN Land) (NE Ägypten))) ($. .),1,0,1
12226,Er hat den Piloten gezwungen das Flugzeug in Zypern zu landen.,3,"[[0, 1, 3, 4], [6, 9, 10], [7, 8, 9, 10]]",(S (PPER Er) (VAFIN hat) (VP (NP (ART den) (NN Piloten)) (VVPP gezwungen) (VP (NP (ART das) (NN Flugzeug)) (PP (APPR in) (NE Zypern)) (VZ (PTKZU zu) (VVINF landen))))) ($. .),1,0,0
12227,Und er hat alle Menschen im Flugzeug als Geiseln genommen.,2,"[[1, 2, 3, 7, 8, 9], [5, 6]]",(S (KON Und) (PPER er) (VAFIN hat) (VP (NP (PIAT alle) (NN Menschen) (PP (APPRART im) (NN Flugzeug))) (PP (APPR als) (NN Geiseln)) (VVPP genommen))) ($. .),1,1,0
12228,"Das heißt, \newline er hat sie fest-gehalten und im Flugzeug gefangen gehalten.",2,"[[6], [8, 9, 10, 11]]","(S (PDS Das) (VVFIN heißt)) ($, ,) (XY \newline) (S (PPER er) (VAFIN hat) (CVP (VP (PPER sie) (VVPP fest-gehalten)) (KON und) (VP (PP (APPRART im) (NN Flugzeug)) (ADJD gefangen) (VVPP gehalten)))) ($. .)",1,0,0
12229,Er hat 64 Menschen als Geiseln im Flugzeug gefangen gehalten.,3,"[[0, 1, 2, 3, 8, 9], [4, 5], [6, 7]]",(S (PPER Er) (VAFIN hat) (VP (NP (CARD 64) (NN Menschen)) (PP (APPR als) (NN Geiseln)) (PP (APPRART im) (NN Flugzeug)) (ADJD gefangen) (VVPP gehalten))) ($. .),1,0,0
12230,"Der Mann hat den Menschen im Flugzeug gedroht, \newline er sprengt sich selbst mit einem Spreng-stoff-gürtel in die Luft.",4,"[[1, 2, 4, 7], [4, 5, 6], [9, 10, 11, 12, 16, 18], [13, 15]]","(S (NP (ART Der) (NN Mann)) (VAFIN hat) (VP (NP (ART den) (NN Menschen) (PP (APPRART im) (NN Flugzeug))) (VVPP gedroht))) ($, ,) (NE \newline)",1,1,0
12231,Nach einer Zeit hat er die Menschen im Flugzeug frei gelassen.,3,"[[0, 2], [3, 4, 6, 9, 10], [6, 7, 8]]",(S (PP (APPR Nach) (ART einer) (NN Zeit)) (VAFIN hat) (PPER er) (VP (NP (ART die) (NN Menschen) (PP (APPRART im) (NN Flugzeug))) (ADJD frei) (VVPP gelassen))) ($. .),1,1,0
12232,Die Menschen im Flugzeug sind ausgestiegen.,1,,(S (NP (ART Die) (NN Menschen) (PP (APPRART im) (NN Flugzeug))) (VAFIN sind) (VVPP ausgestiegen)) ($. .),1,1,0
12233,Saif a-Din Mustafa hat aufgegeben und sich ergeben.,2,"[[4], [6, 7]]",(S (PN (NE Saif) (NE a-Din) (NE Mustafa)) (VAFIN hat) (CVP (VVPP aufgegeben) (KON und) (VP (PRF sich) (VVPP ergeben)))) ($. .),1,0,0
12234,Die Polizei hat ihn festgenommen.,1,,(S (NP (ART Die) (NN Polizei)) (VAFIN hat) (VP (PPER ihn) (VVPP festgenommen))) ($. .),1,0,0
12235,"Was Saif a-Din Mustafa erreichen will, \newline weiß man nicht genau.",2,"[[0, 1, 2, 3, 4, 5], [7, 8, 9, 10]]","(S (PWS Was) (PN (NE Saif) (NE a-Din) (NE Mustafa)) (VP (VVINF erreichen)) (VMFIN will)) ($, ,) (S (PDS \newline) (VVFIN weiß) (PIS man) (PTKNEG nicht) (ADJD genau)) ($. .)",1,0,0
12236,"Manche Nachrichten sagen, \newline er wollte mit seiner Ex­frau sprechen und ist krank.",3,"[[0, 1, 2], [4, 5, 6, 7, 8, 9], [4, 11, 12]]","(S (NP (PIAT Manche) (NN Nachrichten)) (VVFIN sagen)) ($, ,) (CS (XY \newline) (CS (S (PPER er) (VMFIN wollte) (VP (PP (APPR mit) (PPOSAT seiner) (NN Ex­frau)) (VVINF sprechen))) (KON und) (S (VAFIN ist) (ADJD krank)))) ($. .)",1,0,0
12237,Egypt-Air-Flug 181 ist ein besonderer Flug mit einem Flugzeug gewesen.,2,"[[0, 1, 2, 4, 5, 9], [6, 8]]",(S (PN (NE Egypt-Air-Flug) (CARD 181)) (VAFIN ist) (VP (NP (ART ein) (ADJA besonderer) (NN Flug) (PP (APPR mit) (ART einem) (NN Flugzeug))) (VAPP gewesen))) ($. .),1,1,0
12238,Der Flug ist am 29. März 2016 in Ägypten gewesen.,2,"[[3, 4, 5, 6], [8]]",(S (NP (ART Der) (NN Flug)) (VAFIN ist) (VP (PP (APPRART am) (ADJA 29.) (NN März) (CARD 2016)) (PP (APPR in) (NE Ägypten)) (VAPP gewesen))) ($. .),1,0,1
12239,Das Flugzeug soll von der Stadt Alexandria in die Stadt Kairo fliegen.,2,"[[3, 5, 6], [7, 9, 10]]",(S (NP (ART Das) (NN Flugzeug)) (VMFIN soll) (VP (PP (APPR von) (ART der) (NN Stadt) (NE Alexandria)) (PP (APPR in) (ART die) (NN Stadt) (NE Kairo)) (VVINF fliegen))) ($. .),1,0,2
12240,Während des Fluges ist das Flugzeug entführt worden.,2,"[[0, 2], [3, 5, 6, 7]]",(S (PP (APPR Während) (ART des) (NN Fluges)) (VAFIN ist) (NP (ART das) (NN Flugzeug)) (VP (VP (VVPP entführt)) (VAPP worden))) ($. .),1,0,0
12241,Ein Mann hat das Flugzeug entführt.,1,,(S (NP (ART Ein) (NN Mann)) (VAFIN hat) (VP (NP (ART das) (NN Flugzeug)) (VVPP entführt))) ($. .),1,0,0
12242,Er hat die Menschen im Flugzeug fest-gehalten.,2,"[[0, 1, 3, 6], [4, 5]]",(S (PPER Er) (VAFIN hat) (VP (NP (ART die) (NN Menschen)) (PP (APPRART im) (NN Flugzeug)) (VVPP fest-gehalten))) ($. .),1,0,0
12243,Und er hat den Piloten gezwungen das Flugzeug zu landen.,2,"[[1, 2, 4, 5], [7, 8, 9]]",(S (KON Und) (PPER er) (VAFIN hat) (VP (NP (ART den) (NN Piloten)) (VVPP gezwungen) (VP (NP (ART das) (NN Flugzeug)) (VZ (PTKZU zu) (VVINF landen))))) ($. .),1,0,0
12244,Eine Steuer ist Geld.,1,,(S (NP (ART Eine) (NN Steuer)) (VAFIN ist) (NN Geld)) ($. .),1,0,0
12245,Bürger in einem Land zahlen Geld an ihr Land.,3,"[[0, 1, 3, 4, 5], [0, 1, 3], [5, 6, 7, 8]]",(S (NP (NN Bürger) (PP (APPR in) (ART einem) (NN Land))) (VVFIN zahlen) (NN Geld) (PP (APPR an) (PPOSAT ihr) (NN Land))) ($. .),1,1,0
12246,Mit dem Geld werden verschiedene Sachen bezahlt.,1,,(S (PP (APPR Mit) (ART dem) (NN Geld)) (VAFIN werden) (NP (ADJA verschiedene) (NN Sachen)) (VP (VVPP bezahlt))) ($. .),1,0,0
12247,Zum Beispiel: • Straßen,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Straßen),0,0,0
12248,Zum Beispiel: • Polizisten,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Polizisten),0,0,0
12249,Zum Beispiel: • Lehrer,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Lehrer),0,0,0
12250,Zum Beispiel: • Schulen,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Schulen),0,0,0
12251,Zum Beispiel: • Krankenhäuser,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Krankenhäuser),0,0,0
12252,Zum Beispiel: • Militär und Waffen,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (CNP (NN Militär) (KON und) (NN Waffen)),0,0,0
12253,In Deutschland gibt es verschiedene Regeln für die Steuer.,1,,(S (PP (APPR In) (NE Deutschland)) (VVFIN gibt) (PPER es) (NP (ADJA verschiedene) (NN Regeln) (PP (APPR für) (ART die) (NN Steuer)))) ($. .),1,1,0
12254,Das heißt die Bürger zahlen unterschiedlich viele Steuern.,1,,(S (PDS Das) (VVFIN heißt) (S (NP (ART die) (NN Bürger)) (VVFIN zahlen) (NP (AP (ADJD unterschiedlich) (PIAT viele)) (NN Steuern)))) ($. .),1,1,0
12255,"Wer mehr Geld verdient, soll mehr Steuern zahlen.",2,"[[0, 1, 2, 3], [4, 5, 6, 7]]","(S (PWS Wer) (NP (PIAT mehr) (NN Geld)) (VVFIN verdient)) ($, ,) (S (VMFIN soll) (VP (NP (PIAT mehr) (NN Steuern)) (VVINF zahlen))) ($. .)",1,0,0
12256,"Wer wenig Geld verdient, soll weniger Steuern zahlen.",2,"[[0, 1, 2, 3], [4, 5, 6, 7]]","(S (PWS Wer) (NP (PIAT wenig) (NN Geld)) (VVFIN verdient)) ($, ,) (S (VMFIN soll) (VP (NP (PIAT weniger) (NN Steuern)) (VVINF zahlen))) ($. .)",1,0,0
12257,Das Ehe-gatten-splitting ist für Menschen die zusammen leben.,2,"[[1, 2, 3], [5, 6, 7]]",(S (NP (ART Das) (NN Ehe-gatten-splitting)) (VAFIN ist) (APPR für) (NN Menschen) (S (PRELS die) (ADV zusammen) (VVFIN leben))) ($. .),1,0,0
12258,Zum Beispiel eine Frau und ein Mann die geheiratet haben.,2,"[[4, 6], [7, 8, 9]]",(S (PP (PP (APPRART Zum) (NN Beispiel)) (CNP (NP (ART eine) (NN Frau)) (KON und) (NP (ART ein) (NN Mann)))) (PRELS die) (VVPP geheiratet) (VAFIN haben)) ($. .),1,0,1
12259,Oder wer eine eingetragene Lebens-partnerschaft hat.,1,,(S (KON Oder) (PWS wer) (NP (ART eine) (ADJA eingetragene) (NN Lebens-partnerschaft)) (VAFIN hat)) ($. .),1,1,0
12260,"Das heißt, die Regel gilt auch für schwule und lesbische Paare.",2,"[[7], [9]]","(S (PDS Das) (VVFIN heißt)) ($, ,) (S (NP (ART die) (NN Regel)) (VVFIN gilt) (PP (ADV auch) (APPR für) (CAP (ADJA schwule) (KON und) (ADJA lesbische)) (NN Paare))) ($. .)",1,0,1
12261,Beispiel für die Steuer-regel Ehe-gatten-splitting.,0,,(NP (NN Beispiel) (PP (APPR für) (ART die) (NN Steuer-regel) (NN Ehe-gatten-splitting))) ($. .),0,1,1
12262,Ein Mann und eine Frau haben geheiratet.,1,,(S (CNP (NP (ART Ein) (NN Mann)) (KON und) (NP (ART eine) (NN Frau))) (VAFIN haben) (VVPP geheiratet)) ($. .),1,0,0
12263,Der Mann verdient wenig Geld.,1,,(S (NP (ART Der) (NN Mann)) (VVFIN verdient) (NP (PIAT wenig) (NN Geld))) ($. .),1,0,0
12264,Die Frau verdient viel Geld.,1,,(S (NP (ART Die) (NN Frau)) (VVFIN verdient) (NP (PIAT viel) (NN Geld))) ($. .),1,0,0
12265,Beide müssen Steuern zahlen.,1,,(S (PIS Beide) (VMFIN müssen) (VP (NN Steuern) (VVINF zahlen))) ($. .),1,0,0
12266,Beim Ehe-gatten-splitting wird das verdiente Geld vom Mann und der Frau zusammen gezählt.,3,"[[0, 1], [2, 5, 6, 7, 8, 10, 11, 12], [4]]",(S (PP (APPRART Beim) (NN Ehe-gatten-splitting)) (VAFIN wird) (NP (ART das) (ADJA verdiente) (NN Geld)) (VP (PP (APPRART vom) (CNP (NN Mann) (KON und) (NP (ART der) (NN Frau))) (ADV zusammen)) (VVPP gezählt))) ($. .),1,1,1
12267,Das Ergebnis wird halbiert.,1,,(S (NP (ART Das) (NN Ergebnis)) (VAFIN wird) (VVPP halbiert)) ($. .),1,0,0
12268,Jetzt muß jeder für diese Hälfte Steuern zahlen.,1,,(S (ADV Jetzt) (VMFIN muß) (PIS jeder) (VP (PP (APPR für) (PDAT diese) (NN Hälfte)) (NN Steuern) (VVINF zahlen))) ($. .),1,0,0
12270,Diese Regel ist ungerecht.,1,,(S (NP (PDAT Diese) (NN Regel)) (VAFIN ist) (ADJD ungerecht)) ($. .),1,0,0
12271,Verheiratete Leute können mit der Regel Steuern sparen.,3,"[[0, 1], [1, 2, 6, 7], [3, 5, 7]]",(S (NP (ADJA Verheiratete) (NN Leute)) (VMFIN können) (PP (APPR mit) (ART der) (NN Regel)) (VP (NN Steuern) (VVINF sparen))) ($. .),1,0,0
