sentence,tree,is_sent,big_np_count,big_pp_count
Es schützt die Informationen und Daten der Menschen.,(S (PPER Es) (VVFIN schützt) (NP (ART die) (CNP (NN Informationen) (KON und) (NN Daten)) (NP (ART der) (NN Menschen)))) ($. .),1,1,0
Mit der DSGVO soll jeder seine eigenen Daten definieren können.,(S (PP (APPR Mit) (ART der) (NN DSGVO)) (VMFIN soll) (PIS jeder) (VP (VP (NP (PPOSAT seine) (ADJA eigenen) (NN Daten)) (VVINF definieren)) (VMINF können))) ($. .),1,1,0
Jeder sollte seine eigenen Daten kontrollieren.,(S (PIS Jeder) (VMFIN sollte) (VP (NP (PPOSAT seine) (ADJA eigenen) (NN Daten)) (VVINF kontrollieren))) ($. .),1,1,0
Informationen über Personen dürfen nicht weitergegeben werden.,(S (NP (NN Informationen) (PP (APPR über) (NN Personen))) (VMFIN dürfen) (PTKNEG nicht) (VP (VVPP weitergegeben) (VAINF werden))) ($. .),1,1,0
Sämtliche Datenschutzbestimmungen sind im Bundesdatenschutzgesetz enthalten.,(S (NP (ADJA Sämtliche) (NN Datenschutzbestimmungen)) (VAFIN sind) (AP (PP (APPRART im) (NN Bundesdatenschutzgesetz)) (ADJD enthalten))) ($. .),1,0,0
"Wer sich nicht an das Gesetz hält, wird bestraft.","(S (PWS Wer) (PRF sich) (PTKNEG nicht) (PP (APPR an) (ART das) (NN Gesetz)) (VVFIN hält)) ($, ,) (S (VAFIN wird) (VVPP bestraft)) ($. .)",1,0,0
Informierte Selbstbestimmung bedeutet: \newline Jeder kann selbst über seine Informationen entscheiden.,(S (NP (ADJA Informierte) (NN Selbstbestimmung)) (VVFIN bedeutet)) ($. :) (FM \newline),1,0,0
Datenschutz ist wichtig für die Demokratie.,(S (NN Datenschutz) (VAFIN ist) (AP (ADJD wichtig) (PP (APPR für) (ART die) (NN Demokratie)))) ($. .),1,0,0
Datenschutz bedeutet die Daten von Menschen.,(S (NN Datenschutz) (VVFIN bedeutet) (NP (ART die) (NN Daten) (PP (APPR von) (NN Menschen)))) ($. .),1,1,0
Für diese Informationen besteht kein Datenschutz.,(S (PP (APPR Für) (PDAT diese) (NN Informationen)) (VVFIN besteht) (NP (PIAT kein) (NN Datenschutz))) ($. .),1,0,0
Daten sind Informationen über Menschen.,(S (NN Daten) (VAFIN sind) (NP (NN Informationen) (PP (APPR über) (NN Menschen)))) ($. .),1,1,0
Niemand darf die Informationen anderer Personen ungefragt nutzen.,(S (PIS Niemand) (VMFIN darf) (VP (NP (ART die) (NN Informationen) (NP (ADJA anderer) (NN Personen))) (ADJD ungefragt) (VVINF nutzen))) ($. .),1,1,0
"Jeder soll selbst bestimmen können, was mit seinen Daten passiert.","(S (PIS Jeder) (VMFIN soll) (VP (VP (ADV selbst) (VVINF bestimmen)) (VMINF können))) ($, ,) (S (PWS was) (PP (APPR mit) (PPOSAT seinen) (NN Daten)) (VVFIN passiert)) ($. .)",1,0,0
"Um eine Dauerwelle herzustellen, benötigen Sie ein Produkt und Lockenwickler.","(VP (KOUI Um) (NP (ART eine) (NN Dauerwelle)) (VVIZU herzustellen)) ($, ,) (S (VVFIN benötigen) (PPER Sie) (NP (ART ein) (CNP (NN Produkt) (KON und) (NN Lockenwickler)))) ($. .)",1,1,0
Dauerwelle erzeugt Locken und Wellen im Haar.,(S (NN Dauerwelle) (VVFIN erzeugt) (NP (CNP (NN Locken) (KON und) (NN Wellen)) (PP (APPRART im) (NN Haar)))) ($. .),1,1,0
Sie können das Daumenkino fertig kaufen.,(S (PPER Sie) (VMFIN können) (VP (NP (ART das) (NN Daumenkino)) (ADJD fertig) (VVINF kaufen))) ($. .),1,0,0
Ein Daumenkino ist ein kleines Buch mit Bildern.,(S (PN (NP (ART Ein) (NN Daumenkino))) (VAFIN ist) (NP (ART ein) (ADJA kleines) (NN Buch) (PP (APPR mit) (NN Bildern)))) ($. .),1,1,0
"Wenn Sie schnell in der Zeile \newline scrollen, sieht es so aus, als würde der Film abgespielt.","(S (KOUS Wenn) (PPER Sie) (ADJD schnell) (PP (APPR in) (ART der) (NN Zeile)) (FM \newline) (VVFIN scrollen)) ($, ,) (S (VVFIN sieht) (PPER es) (AVP (ADV so)) (PTKVZ aus)) ($, ,) (S (KOKOM als) (VAFIN würde) (NP (ART der) (NN Film)) (VVPP abgespielt)) ($. .)",1,0,0
Als Hilfsmittel im Buch dient das Daumenregister.,(S (PP (APPR Als) (NN Hilfsmittel) (PP (APPRART im) (NN Buch))) (VVFIN dient) (NP (ART das) (NN Daumenregister))) ($. .),1,0,1
Dies erleichtert das Auffinden von Dingen im Buch.,(S (PDS Dies) (VVFIN erleichtert) (NP (ART das) (NN Auffinden) (PP (APPR von) (NN Dingen) (PP (APPRART im) (NN Buch))))) ($. .),1,1,1
"DAUs sind Leute, die nichts über Computer wissen.","(S (NN DAUs) (VAFIN sind) (NN Leute)) ($, ,) (NP (S (PRELS die) (NP (PIS nichts) (PP (APPR über) (NN Computer))) (VVFIN wissen))) ($. .)",1,2,0
"Dies geschah in London, Großbritannien.","(S (PDS Dies) (VVFIN geschah) (APPR in) (NE London)) ($, ,) (PP (NE Großbritannien)) ($. .)",1,0,0
In diesem Jahr machte er den Song „Space Oddity“.,(S (PP (APPR In) (PDAT diesem) (NN Jahr)) (VVFIN machte) (PPER er) (ART den) (NN Song)) ($LRB „) (NP (PN (FM Space) (FM Oddity))) ($LRB “) ($. .),1,0,0
David Bowie hat mit vielen anderen Musikern und Gruppen zusammengearbeitet.,(S (PN (NE David) (NE Bowie)) (VAFIN hat) (VP (PP (APPR mit) (PIAT vielen) (ADJA anderen) (CNP (NN Musikern) (KON und) (NN Gruppen))) (VVPP zusammengearbeitet))) ($. .),1,0,1
Er hat einen Stern auf dem Hollywood Walk of Fame.,(S (PPER Er) (VAFIN hat) (NP (ART einen) (NN Stern) (PP (APPR auf) (ART dem) (PN (NE Hollywood) (NE Walk) (NE of) (NE Fame))))) ($. .),1,1,1
David Bowie war Musiker und Schauspieler.,(S (PN (NE David) (NE Bowie)) (VAFIN war) (CNP (NN Musiker) (KON und) (NN Schauspieler))) ($. .),1,0,0
Dies hilft Menschen mit Borderline-Persönlichkeitsstörung.,(S (PDS Dies) (VVFIN hilft) (NP (NN Menschen) (PP (APPR mit) (NN Borderline-Persönlichkeitsstörung)))) ($. .),1,1,0
Das ist eine Krankheit der Seele.,(S (PDS Das) (VAFIN ist) (NP (ART eine) (NN Krankheit) (NP (ART der) (NN Seele)))) ($. .),1,1,0
In der Therapie gehen Sie zu einem Psychotherapeuten.,(S (PP (APPR In) (ART der) (NN Therapie)) (VVFIN gehen) (PPER Sie) (PP (APPR zu) (ART einem) (NN Psychotherapeuten))) ($. .),1,0,0
Dies ist ein Heiler der Seele.,(S (PDS Dies) (VAFIN ist) (NP (ART ein) (NN Heiler) (NP (ART der) (NN Seele)))) ($. .),1,1,0
"Das bedeutet, dass hier behandelt wird, was Sie tun.","(S (PDS Das) (VVFIN bedeutet)) ($, ,) (S (KOUS dass) (VP (ADV hier) (VVPP behandelt)) (VAFIN wird)) ($, ,) (S (PWS was) (PPER Sie) (VVFIN tun)) ($. .)",1,0,0
"Dies könnte zum Beispiel darin bestehen, sich selbst oder andere zu verletzen.","(S (PDS Dies) (VMFIN könnte) (VP (PP (PP (APPRART zum) (NN Beispiel)) (PROAV darin)) (VVINF bestehen))) ($, ,) (VP (CNP (NP (PRF sich) (ADV selbst)) (KON oder) (PIS andere)) (VZ (PTKZU zu) (VVINF verletzen))) ($. .)",1,0,0
"DBT hilft Ihnen, es zu stoppen.","(S (NE DBT) (VVFIN hilft) (PPER Ihnen)) ($, ,) (VP (PPER es) (VZ (PTKZU zu) (VVINF stoppen))) ($. .)",1,0,0
Weltweit gibt es etwa 340 Netzwerkknoten.,(S (ADJD Weltweit) (VVFIN gibt) (PPER es) (NP (AP (ADV etwa) (CARD 340)) (NN Netzwerkknoten))) ($. .),1,1,0
Der BND leitet die Informationen auch an den Spionagedienst der NSA weiter.,(S (NP (ART Der) (NE BND)) (VVFIN leitet) (NP (ART die) (NN Informationen)) (PP (ADV auch) (APPR an) (ART den) (NN Spionagedienst) (NP (ART der) (NE NSA))) (PTKVZ weiter)) ($. .),1,0,1
DE-CIX ist der Name eines Internetknotens.,(S (NE DE-CIX) (VAFIN ist) (NP (ART der) (NN Name) (NP (ART eines) (NN Internetknotens)))) ($. .),1,1,0
"Auf Deutsch bedeutet es „aus den Tatsachen, den Tatsachen entsprechend“.","(S (PP (APPR Auf) (NN Deutsch)) (VVFIN bedeutet) (PPER es)) ($LRB „) (APPR aus) (ART den) (NN Tatsachen) ($, ,) (PP (AP (NP (ART den) (NN Tatsachen)) (ADJD entsprechend))) ($LRB “) ($. .)",1,0,0
Während der Trennung wird Platz für Neues geschaffen.,(S (PP (APPR Während) (ART der) (NN Trennung)) (VAFIN wird) (NP (NN Platz) (PP (APPR für) (NN Neues))) (VP (VVPP geschaffen))) ($. .),1,1,0
Beispielbibliothek: • Alte Bücher werden sortiert und abtransportiert,(NN Beispielbibliothek) ($. :),0,0,0
Diskussion hat Regeln.,(S (NN Diskussion) (VAFIN hat) (NN Regeln)) ($. .),1,0,0
Die Leute rechtfertigen es.,(S (NP (ART Die) (NN Leute)) (VVFIN rechtfertigen) (PPER es)) ($. .),1,0,0
"Menschen versuchen, andere von ihrer Meinung zu überzeugen.","(S (NN Menschen) (VVFIN versuchen)) ($, ,) (VP (PIS andere) (PP (APPR von) (PPOSAT ihrer) (NN Meinung)) (VZ (PTKZU zu) (VVINF überzeugen))) ($. .)",1,0,0
Es gibt eine Debatte in der Politik.,(S (PPER Es) (VVFIN gibt) (NP (ART eine) (NN Debatte) (PP (APPR in) (ART der) (NN Politik)))) ($. .),1,1,0
Dann sprechen die Politiker im Parlament.,(S (ADV Dann) (VVFIN sprechen) (NP (ART die) (NN Politiker)) (PP (APPRART im) (NN Parlament))) ($. .),1,0,0
Sie bringen ihre Argumente für das Gesetz vor.,(S (PPER Sie) (VVFIN bringen) (NP (PPOSAT ihre) (NN Argumente) (PP (APPR für) (ART das) (NN Gesetz))) (PTKVZ vor)) ($. .),1,1,0
"Jemand gibt sein Debüt, \newline ist ein Debüt.","(CS (S (PIS Jemand) (VVFIN gibt) (NP (PPOSAT sein) (NN Debüt)))) ($, ,) (S (PDS \newline) (VAFIN ist) (NP (ART ein) (NN Debüt))) ($. .)",1,0,0
Das Debüt ist das Erstlingswerk.,(S (NP (ART Das) (NN Debüt)) (VAFIN ist) (NP (ART das) (NN Erstlingswerk))) ($. .),1,0,0
Sie zeigen sie zum ersten Mal anderen.,(S (PPER Sie) (VVFIN zeigen) (PPER sie) (PP (APPRART zum) (ADJA ersten) (NN Mal)) (PIS anderen)) ($. .),1,0,0
Oder es wurde im Internet ein Alias ​​verwendet.,(S (KON Oder) (PPER es) (VAFIN wurde) (PP (APPRART im) (NN Internet)) (NP (ART ein) (NN Alias)) (VP (VVPP ​​verwendet))) ($. .),1,0,0
Der Name des Decks ist ein falscher Name.,(S (NP (ART Der) (NN Name) (NP (ART des) (NN Decks))) (VAFIN ist) (NP (ART ein) (ADJA falscher) (NN Name))) ($. .),1,2,0
"Sie verwenden einen Decknamen, um zu vermeiden, dass Sie Ihren richtigen Namen nennen.","(S (PPER Sie) (VVFIN verwenden) (NP (ART einen) (NN Decknamen))) ($, ,) (VP (KOUI um) (VZ (PTKZU zu) (VVINF vermeiden))) ($, ,) (S (KOUS dass) (PPER Sie) (NP (PPOSAT Ihren) (ADJA richtigen) (NN Namen)) (VVFIN nennen)) ($. .)",1,1,0
Computernetzwerke und Maschinen werden durch Deep Learning immer besser und intelligenter.,(S (CNP (NN Computernetzwerke) (KON und) (NN Maschinen)) (VAFIN werden) (PP (APPR durch) (FM Deep) (FM Learning)) (AP (ADV immer) (CAP (ADJD besser) (KON und) (ADJD intelligenter)))) ($. .),1,0,0
Deep Learning sind Verbesserungen von Computernetzwerken.,(S (PN (FM Deep) (FM Learning)) (VAFIN sind) (NP (NN Verbesserungen) (PP (APPR von) (NN Computernetzwerken)))) ($. .),1,1,0
"Das Übersetzungsprogramm lernt Neues aus den Informationen, die Sie in das Übersetzungsprogramm eingeben.","(S (NP (ART Das) (NN Übersetzungsprogramm)) (VVFIN lernt) (NN Neues) (APPR aus) (ART den) (NN Informationen)) ($, ,) (PP (S (PRELS die) (PPER Sie) (PP (APPR in) (ART das) (NN Übersetzungsprogramm)) (VVFIN eingeben))) ($. .)",1,0,1
"Sie werden Deep Web genannt, weil die Seiten von Standardsuchmaschinen nicht erkannt werden.","(S (PPER Sie) (VAFIN werden) (VP (PN (NE Deep) (NE Web)) (VVPP genannt))) ($, ,) (S (KOUS weil) (NP (ART die) (NN Seiten)) (VP (PP (APPR von) (NN Standardsuchmaschinen)) (PTKNEG nicht) (VVPP erkannt)) (VAFIN werden)) ($. .)",1,0,0
"Sie können die Seiten nur aufrufen, wenn Sie die Internetadresse kennen.","(S (PPER Sie) (VMFIN können) (NP (ART die) (NN Seiten)) (ADV nur) (VP (VVINF aufrufen))) ($, ,) (S (KOUS wenn) (PPER Sie) (NP (ART die) (NN Internetadresse)) (VVFIN kennen)) ($. .)",1,0,0
Einige dieser Seiten sind passwortgeschützt.,(S (NP (PIS Einige) (NP (PDAT dieser) (NN Seiten))) (VAFIN sind) (ADJD passwortgeschützt)) ($. .),1,1,0
"Sie können es nur lesen, wenn Sie das Passwort kennen.","(S (PPER Sie) (VMFIN können) (PPER es) (ADV nur) (VP (VVINF lesen))) ($, ,) (S (KOUS wenn) (PPER Sie) (NP (ART das) (NN Passwort)) (VVFIN kennen)) ($. .)",1,0,0
Themen auf dunklen Websites sind oft nicht erlaubt.,(S (NP (NN Themen) (PP (APPR auf) (ADJA dunklen) (NN Websites))) (VAFIN sind) (VP (ADV oft) (PTKNEG nicht) (VVPP erlaubt))) ($. .),1,1,0
Defenestration ist lateinisch und bedeutet „Fenster herunterlassen“.,(CS (S (NN Defenestration) (VAFIN ist) (ADJD lateinisch)) (KON und) (S (VVFIN bedeutet))) ($LRB „) (VP (NN Fenster) (VVINF herunterlassen)) ($LRB “) ($. .),1,0,0
"Wenn Selbstverteidigung beabsichtigt ist, handelt es sich um Gewalt.","(S (KOUS Wenn) (NN Selbstverteidigung) (VVPP beabsichtigt) (VAFIN ist)) ($, ,) (S (VVFIN handelt) (PPER es) (PRF sich) (PP (APPR um) (NN Gewalt))) ($. .)",1,0,0
"Wenn Abwehrhaltung zufällig geschieht, ist es oft ein Unfall.","(S (KOUS Wenn) (NN Abwehrhaltung) (ADJD zufällig) (VVFIN geschieht)) ($, ,) (S (VAFIN ist) (PPER es) (ADV oft) (NP (ART ein) (NN Unfall))) ($. .)",1,0,0
"Sich zu verteidigen bedeutet, dass jemand aus dem Fenster fällt.","(S (VP (PRF Sich) (VZ (PTKZU zu) (VVINF verteidigen))) (VVFIN bedeutet)) ($, ,) (S (KOUS dass) (PIS jemand) (PP (APPR aus) (ART dem) (NN Fenster)) (VVFIN fällt)) ($. .)",1,0,0
"Etwas ist sicher, wenn es nicht mehr geändert werden kann.","(S (PIS Etwas) (VAFIN ist) (ADJD sicher)) ($, ,) (S (KOUS wenn) (PPER es) (AVP (PTKNEG nicht) (ADV mehr)) (VP (VVPP geändert) (VAINF werden)) (VMFIN kann)) ($. .)",1,0,0
Deshalb verkaufen sie ihre Waren zu einem niedrigeren Preis.,(S (PROAV Deshalb) (VVFIN verkaufen) (PPER sie) (NP (PPOSAT ihre) (NN Waren)) (PP (APPR zu) (ART einem) (ADJA niedrigeren) (NN Preis))) ($. .),1,0,1
Zum Beispiel: \newline Wenn Sie weniger Geld für Milch bezahlen müssen als im letzten Jahr.,(PP (APPRART Zum) (NN Beispiel)) ($. :) (NE \newline),0,0,0
Das Dekolleté reicht vom Hals der Frau bis zu ihren Brüsten.,(S (NP (ART Das) (NN Dekolleté)) (VVFIN reicht) (PP (APPRART vom) (NN Hals) (NP (ART der) (NN Frau))) (PP (APPR bis) (APPR zu) (PPOSAT ihren) (NN Brüsten))) ($. .),1,0,2
Zwischen dem Hals und der Oberbekleidung werden Sie viel Haut sehen.,(S (PP (APPR Zwischen) (CNP (NP (ART dem) (NN Hals)) (KON und) (NP (ART der) (NN Oberbekleidung)))) (VAFIN werden) (PPER Sie) (VP (NP (PIAT viel) (NN Haut)) (VVINF sehen))) ($. .),1,0,1
In Deutschland handelt es sich in der Regel um eine Verordnung.,(S (PP (APPR In) (NE Deutschland)) (VVFIN handelt) (PPER es) (PRF sich) (PP (APPR in) (ART der) (NN Regel)) (PP (APPR um) (ART eine) (NN Verordnung))) ($. .),1,0,0
"Das heißt, \newline Die Exekutive macht die Herrschaft für die Menschen im Land.","(S (PDS Das) (VVFIN heißt)) ($, ,) (NE \newline)",1,0,0
Beim Schwimmen mit einem Delfin bewegt der Sportler beide Arme gleichzeitig.,(S (PP (APPRART Beim) (NN Schwimmen) (PP (APPR mit) (ART einem) (NN Delfin))) (VVFIN bewegt) (NP (ART der) (NN Sportler)) (NP (PIAT beide) (NN Arme)) (ADJD gleichzeitig)) ($. .),1,0,1
Beide Hände werden über dem Kopf nach vorne ins Wasser geführt.,(S (NP (PIAT Beide) (NN Hände)) (VAFIN werden) (VP (PP (APPR über) (ART dem) (NN Kopf)) (PP (APPR nach) (ADV vorne)) (PP (APPRART ins) (NN Wasser)) (VVPP geführt))) ($. .),1,0,0
Sie bewegen Ihre Beine und Füße gleichzeitig.,(S (PPER Sie) (VVFIN bewegen) (NP (PPOSAT Ihre) (CNP (NN Beine) (KON und) (NN Füße))) (ADJD gleichzeitig)) ($. .),1,1,0
"Karin sagt, dass die Nachricht nicht wahr sei.","(S (NE Karin) (VVFIN sagt)) ($, ,) (S (KOUS dass) (NP (ART die) (NN Nachricht)) (PTKNEG nicht) (ADJD wahr) (VAFIN sei)) ($. .)",1,0,0
"Zu leugnen bedeutet zu sagen: \newline, dass die Nachricht falsch ist","(S (VZ (PTKZU Zu) (VVINF leugnen)) (VVFIN bedeutet) (VP (VZ (PTKZU zu) (VVINF sagen)))) ($. :) (NE \newline) ($, ,) (S (KOUS dass) (NP (ART die) (NN Nachricht)) (ADJD falsch) (VAFIN ist))",1,0,0
Die Leute vergessen zum Beispiel: • Wo sie sind,(S (NP (ART Die) (NN Leute)) (VVFIN vergessen) (PP (APPRART zum) (NN Beispiel))) ($. :) (XY •) (S (PWAV Wo) (PPER sie) (VAFIN sind)),1,0,0
Die Leute vergessen zum Beispiel: • Was sie gerade getan haben,(S (NP (ART Die) (NN Leute)) (VVFIN vergessen) (PP (APPRART zum) (NN Beispiel))) ($. :) ($LRB •) (S (PWS Was) (PPER sie) (VP (ADV gerade) (VVPP getan)) (VAFIN haben)),1,0,0
Die Leute vergessen zum Beispiel: • Was sie tun wollten,(S (NP (ART Die) (NN Leute)) (VVFIN vergessen) (PP (APPRART zum) (NN Beispiel))) ($. :) ($LRB •) (S (PWS Was) (PPER sie) (VP (VVINF tun)) (VMFIN wollten)),1,0,0
"Und es fällt ihnen schwer, andere Menschen zu erkennen.","(S (KON Und) (NP (PPER es)) (VVFIN fällt) (PPER ihnen) (PTKVZ schwer)) ($, ,) (VP (NP (ADJA andere) (NN Menschen)) (VZ (PTKZU zu) (VVINF erkennen))) ($. .)",1,0,0
"Wer an Demenz leidet, hat Schwierigkeiten beim Lernen.","(S (PWS Wer) (PP (APPR an) (NN Demenz)) (VVFIN leidet)) ($, ,) (S (VAFIN hat) (NP (NN Schwierigkeiten) (PP (APPRART beim) (NN Lernen)))) ($. .)",1,1,0
Noch immer gibt es keine Heilung für Demenz.,(S (AVP (ADV Noch) (ADV immer)) (VVFIN gibt) (PPER es) (NP (PIAT keine) (NN Heilung) (PP (APPR für) (NN Demenz)))) ($. .),1,1,0
Alzheimer ist ein Arztname.,(S (NN Alzheimer) (VAFIN ist) (NP (ART ein) (NN Arztname))) ($. .),1,0,0
Der Arzt hat sich mit dem Thema Demenz beschäftigt.,(S (NP (ART Der) (NN Arzt)) (VAFIN hat) (VP (PRF sich) (PP (APPR mit) (ART dem) (NN Thema) (NN Demenz)) (VVPP beschäftigt))) ($. .),1,0,1
Der Zeitraum vom 7. Jahrhundert bis 146 v. Chr. war eine besondere Zeit in Griechenland.,(S (NP (ART Der) (NN Zeitraum) (PP (APPRART vom) (ADJA 7.) (NN Jahrhundert)) (PP (APPR bis) (CARD 146) (PP (APPR v.) (NE Chr.)))) (VAFIN war) (NP (ART eine) (ADJA besondere) (NN Zeit)) (PP (APPR in) (NE Griechenland))) ($. .),1,2,1
In dieser Zeit erzählten sich die Menschen gegenseitig bestimmte Geschichten.,(S (PP (APPR In) (PDAT dieser) (NN Zeit)) (VVFIN erzählten) (PRF sich) (NP (ART die) (NN Menschen)) (ADJD gegenseitig) (NP (ADJA bestimmte) (NN Geschichten))) ($. .),1,0,0
Demeter hat einen Sohn mit Iasion.,(S (NE Demeter) (VAFIN hat) (NP (NP (ART einen) (NN Sohn)) (PP (APPR mit) (NE Iasion)))) ($. .),1,1,0
"Demeter hat mit Poseidon einen Sohn, Areion.","(S (NE Demeter) (VAFIN hat) (PP (APPR mit) (NE Poseidon)) (ART einen) (NN Sohn)) ($, ,) (NP (NE Areion)) ($. .)",1,0,0
Demeter hat eine Tochter mit Zeus.,(S (NE Demeter) (VAFIN hat) (NP (ART eine) (NN Tochter)) (PP (APPR mit) (NE Zeus))) ($. .),1,0,0
Demeter ist der Name einer griechischen Göttin.,(S (NE Demeter) (VAFIN ist) (NP (ART der) (NN Name) (NP (ART einer) (ADJA griechischen) (NN Göttin)))) ($. .),1,2,0
Demeter ist die Muttergöttin des Olymp.,(S (NE Demeter) (VAFIN ist) (NP (ART die) (NN Muttergöttin) (NP (ART des) (NN Olymp)))) ($. .),1,1,0
Demeter ist verantwortlich für: • die Fruchtbarkeit der Erde,(S (NE Demeter) (VAFIN ist) (AP (ADJD verantwortlich) (APPR für))) ($. :) ($LRB •) (PP (NP (ART die) (NN Fruchtbarkeit) (NP (ART der) (NN Erde)))),1,1,1
In der römischen Legende heißt sie Ceres.,(S (PP (APPR In) (ART der) (ADJA römischen) (NN Legende)) (VVFIN heißt) (PPER sie) (NE Ceres)) ($. .),1,0,1
Deutschland verlor 1918 den Ersten Weltkrieg.,(S (NE Deutschland) (VVFIN verlor) (CARD 1918) (NP (ART den) (ADJA Ersten) (NN Weltkrieg))) ($. .),1,1,0
Heer und Wehrpflicht wurden abgeschafft.,(S (CNP (NN Heer) (KON und) (NN Wehrpflicht)) (VAFIN wurden) (VVPP abgeschafft)) ($. .),1,0,0
1945 verlor Deutschland den Zweiten Weltkrieg.,(S (CARD 1945) (VVFIN verlor) (NE Deutschland) (NP (ART den) (ADJA Zweiten) (NN Weltkrieg))) ($. .),1,1,0
"Auf der Potsdamer Konferenz wurde diskutiert, was mit Deutschland passieren sollte.","(S (PP (APPR Auf) (ART der) (ADJA Potsdamer) (NN Konferenz)) (VAFIN wurde) (VP (VVPP diskutiert))) ($, ,) (S (PWS was) (VP (PP (APPR mit) (NE Deutschland)) (VVINF passieren)) (VMFIN sollte)) ($. .)",1,0,1
Unter anderem wurde die deutsche Armee eliminiert.,(S (PP (APPR Unter) (PIS anderem)) (VAFIN wurde) (NP (ART die) (ADJA deutsche) (NN Armee)) (VP (VVPP eliminiert))) ($. .),1,1,0
"Es wurde befürchtet, dass der Weltkrieg erneut beginnen könnte.","(S (NP (PPER Es)) (VAFIN wurde) (VVPP befürchtet)) ($, ,) (S (KOUS dass) (NP (ART der) (NN Weltkrieg)) (VP (ADJD erneut) (VVINF beginnen)) (VMFIN könnte)) ($. .)",1,0,0
Im Land wird unterschiedlich kalkuliert.,(S (PP (APPRART Im) (NN Land)) (VAFIN wird) (VP (ADJD unterschiedlich) (VVPP kalkuliert))) ($. .),1,0,0
"Alles, was in einem Jahr passiert ist.","(PIS Alles) ($, ,) (NP (S (PRELS was) (VP (PP (APPR in) (ART einem) (NN Jahr)) (VVPP passiert)) (VAFIN ist))) ($. .)",1,1,0
eCall ist die Abkürzung für Notruf.,(S (NE eCall) (VAFIN ist) (NP (ART die) (NN Abkürzung) (PP (APPR für) (NN Notruf)))) ($. .),1,1,0
• Mikrofon und Lautsprecher: Sie können mit der Rettungsleitstelle sprechen.,(XY •) (CNP (NN Mikrofon) (KON und) (NN Lautsprecher)) ($. :),0,0,0
"• Bewegungssensor: Der Sensor soll feststellen, ob sich ein Unfall ereignet hat.",(XY •),0,0,0
"GPS-Daten reichen aus, damit der Rettungswagen die Unfallstelle finden kann.","(S (NN GPS-Daten) (VVFIN reichen) (PTKVZ aus)) ($, ,) (S (KOUS damit) (NP (ART der) (NN Rettungswagen)) (VP (NP (ART die) (NN Unfallstelle)) (VVINF finden)) (VMFIN kann)) ($. .)",1,0,0
Zum Beispiel: • Wie schnell das Auto vor dem Unfall gefahren ist,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (AP (PWAV Wie) (ADJD schnell)) (NP (ART das) (NN Auto)) (VP (PP (APPR vor) (ART dem) (NN Unfall)) (VVPP gefahren)) (VAFIN ist)),1,0,0
Das Gesetz besagt: \newline eCall muss in Neuwagen eingebaut werden.,(S (NP (ART Das) (NN Gesetz)) (VVFIN besagt)) ($. :) (XY \newline),1,0,0
• oder jemand ist schwer verletzt und kann den Anruf nicht mehr selbst tätigen,(XY •),0,0,0
"• oder Sie wissen nicht genau, wo Sie sind.",(XY •),0,0,0
"Zum Beispiel: • Autofahrer müssen selbst entscheiden, ob sie die eCall-Funktion in ihrem Auto haben möchten","(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (NN Autofahrer) (VMFIN müssen) (VP (ADV selbst) (VVINF entscheiden))) ($, ,) (S (KOUS ob) (PPER sie) (VP (NP (ART die) (NN eCall-Funktion)) (PP (APPR in) (PPOSAT ihrem) (NN Auto)) (VAINF haben)) (VMFIN möchten))",1,0,0
Sie können eCall-Daten abrufen und Mautgebühren geltend machen,(S (PPER Sie) (VMFIN können) (CVP (VP (NN eCall-Daten) (VVINF abrufen)) (KON und) (VP (NN Mautgebühren) (ADJD geltend) (VVINF machen)))),1,0,0
"Mithilfe der eCall-Daten kann die Polizei erkennen, wer zu schnell fährt","(S (PP (NN Mithilfe) (NP (ART der) (NN eCall-Daten))) (VMFIN kann) (NP (ART die) (NN Polizei)) (VP (VVINF erkennen))) ($, ,) (S (PWS wer) (AP (PTKA zu) (ADJD schnell)) (VVFIN fährt))",1,0,0
Die Technik ruft dann selbst den Krankenwagen.,(S (NP (ART Die) (NN Technik)) (VVFIN ruft) (ADV dann) (ADV selbst) (NP (ART den) (NN Krankenwagen))) ($. .),1,0,0
"Und die Technik verrät Ihnen, wo sich der Unfall ereignet hat.","(S (KON Und) (NP (ART die) (NN Technik)) (VVFIN verrät) (PPER Ihnen)) ($, ,) (S (PWAV wo) (PRF sich) (NP (ART der) (NN Unfall)) (VP (VVPP ereignet)) (VAFIN hat)) ($. .)",1,0,0
"Alles, was den Satelliten passiert, wird abgefangen.","(PIS Alles) ($, ,) (NP (S (PRELS was) (NP (ART den) (NN Satelliten)) (VVFIN passiert))) ($, ,) (S (VAFIN wird) (VVPP abgefangen)) ($. .)",1,1,0
Beispielsweise gab es im bayerischen Bad Aibling diese Entführungstechnik.,(S (ADV Beispielsweise) (VVFIN gab) (PPER es) (PP (APPRART im) (ADJA bayerischen) (PN (NE Bad) (NE Aibling))) (NP (PDAT diese) (NN Entführungstechnik))) ($. .),1,0,1
